"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Saudi Arabia","SAU","Rural population","SP.RUR.TOTL","2863825","2912051","2964111","3003567","3027070","3048644","3067626","3085211","3101912","3117931","3134369","3154320","3180104","3210357","3240059","3289406","3336392","3377676","3414817","3446309","3472622","3493804","3508986","3519930","3525687","3525869","3519154","3580359","3639143","3695522","3747835","3793344","3827646","3893027","3962059","4028993","4093628","4157750","4220832","4282609","4342230","4400180","4455908","4507470","4553952","4640676","4770964","4903285","5035029","5164967","5269441","5336114","5387606","5433879","5474196","5508524","5546767","5600150","5657530","5709090","5656225","5569435",
"Sudan","SDN","Rural population","SP.RUR.TOTL","7431700","7614066","7803630","7997399","8201892","8413894","8616580","8817113","9022106","9228230","9437247","9659533","9894067","10156731","10523434","10940703","11373351","11829991","12313980","12818040","13345705","13894578","14434741","14818403","14967944","15040537","15113469","15151252","15085919","15039711","15056784","15051924","15005807","15042863","15397830","15783575","16158567","16546562","16922204","17317927","17752987","18176461","18582119","18984148","19401615","19863084","20379811","20939875","21509684","22077570","22575727","22989899","23435408","23931299","24537222","25233439","25941285","26698171","27449745","28128529","28773881","29406434",
"Senegal","SEN","Rural population","SP.RUR.TOTL","2520346","2570935","2621784","2672814","2724373","2777211","2831643","2887421","2943838","3000535","3057421","3116641","3176185","3235967","3293746","3347126","3400315","3465362","3527956","3593704","3663652","3738159","3816771","3898649","3983222","4072245","4166856","4265373","4366848","4484256","4604798","4727170","4850099","4973585","5095313","5213621","5328251","5440790","5553767","5670361","5791518","5916704","6046772","6167001","6279490","6396339","6518798","6645177","6773862","6907386","7045311","7186286","7330039","7474978","7622759","7772149","7922068","8073041","8224798","8375929","8526730","8674634",
"Singapore","SGP","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Solomon Islands","SLB","Rural population","SP.RUR.TOTL","125743","128521","131389","134345","137389","140519","143728","147009","150376","153799","157421","161385","165509","169926","174702","179799","185162","190718","196583","202677","208955","215403","222002","228755","235654","242699","249746","257049","264556","272138","279834","287633","295544","303586","311790","320171","328664","337191","345760","354265","361986","369047","375947","382805","389633","396449","403335","410286","417249","424436","432056","440164","448703","457547","466574","475669","484750","493757","502684","511577","520674","529982",
"Sierra Leone","SLE","Rural population","SP.RUR.TOTL","1901987","1921944","1942861","1964211","1985270","2006908","2028447","2050067","2071514","2092233","2112565","2131743","2149913","2167882","2185047","2208541","2236903","2266406","2297877","2330021","2363329","2397452","2432575","2470060","2509373","2549717","2600694","2662638","2726304","2785849","2887110","2912139","2851078","2837088","2839584","2835388","2840267","2867453","2886076","2891660","2950947","3115001","3284070","3405745","3508352","3585104","3642554","3700752","3771643","3851931","3935655","4017156","4097455","4176408","4253565","4328224","4404323","4480934","4555219","4628214","4699703","4768441",
"El Salvador","SLV","Rural population","SP.RUR.TOTL","1713344","1757449","1803000","1847250","1893315","1941693","1991448","2041818","2092257","2141985","2191757","2241715","2277232","2313257","2348756","2382820","2414379","2444835","2474258","2500856","2520572","2519696","2524105","2549216","2574747","2600433","2624825","2649436","2676530","2701087","2722555","2741785","2758614","2735702","2692579","2644859","2593177","2539386","2483505","2466870","2448221","2427334","2403668","2376929","2347447","2315624","2281801","2249988","2204055","2158108","2112276","2066752","2021704","1977179","1932777","1888013","1843838","1800096","1755932","1711610","1671098","1634233",
"San Marino","SMR","Rural population","SP.RUR.TOTL","7949","7947","7942","7926","7903","7876","7828","7775","7744","7594","7304","6869","6556","6265","5966","5647","5329","4995","4657","4328","4006","3701","3405","3122","2851","2604","2375","2154","2164","2189","2221","2252","2286","2215","2144","2074","2006","1940","1878","1818","1760","1708","1699","1723","1700","1637","1577","1516","1454","1395","1347","1312","1269","1208","1149","1095","1045","997","947","900","851","803",
"Somalia","SOM","Rural population","SP.RUR.TOTL","2373751","2420303","2467473","2515239","2564286","2615251","2666600","2718333","2770724","2823545","2877134","2930575","2984312","3039800","3093130","3150160","3217918","3292678","3523460","3975099","4315288","4331258","4328153","4450803","4598178","4769616","4951171","5108882","5086147","4973168","4923304","4712420","4476622","4587437","4797618","4944895","5097332","5247963","5437496","5627830","5821840","6021434","6212269","6366693","6522557","6666514","6783748","7293024","7323458","7314265","7298973","7207934","7270375","7439404","7628987","7811705","8030293","8265845","8480571","8701179","8906671","9090664",
"Serbia","SRB","Rural population","SP.RUR.TOTL","4687451","4655039","4616088","4571634","4523079","4470316","4427358","4377262","4322705","4263605","4201048","4155273","4137219","4117531","4096462","4073741","4059390","4040529","4018166","3993081","3964731","3946643","3934867","3919132","3899373","3876491","3862125","3842412","3818332","3791865","3763187","3740395","3748201","3756954","3756869","3686784","3666063","3638876","3608149","3578297","3550045","3527214","3507248","3483188","3458352","3431459","3401540","3371315","3340676","3311055","3281657","3239791","3213956","3190260","3167188","3143538","3119072","3093250","3065922","3037846","3004845","2962612",
"Sub-Saharan Africa (excluding high income)","SSA","Rural population","SP.RUR.TOTL","194582971","198593728","202771081","207048774","211458984","215998584","220630102","225357859","230244701","235253780","240460291","245715698","250996456","256505672","262376331","268436134","274599733","280826290","287448782","294651425","301742751","308973812","316665657","323932314","330862338","337904810","345071899","352451023","359698101","367002114","374465114","382345963","390224621","398211435","406213875","414676059","423798917","432716192","441633472","450828502","460347729","469721462","479260823","489001400","498984066","509113460","519535384","530614335","541245605","552008397","562894904","573843981","584985521","596303437","607618596","618983316","630345958","641616953","652947375","664371676","675836641","687040022",
"South Sudan","SSD","Rural population","SP.RUR.TOTL","2653356","2691303","2731194","2771660","2819922","2870441","2908852","2942710","2979390","3016443","3053860","3103935","3166403","3237848","3317934","3399399","3482407","3567388","3654580","3743636","3834894","3928544","4024574","4110460","4176752","4243620","4315482","4350058","4246868","4117498","4120099","4182177","4217786","4234032","4332914","4460449","4565474","4688229","4773335","4892125","5105313","5330909","5565443","5811286","6071525","6348202","6641454","6951438","7274854","7595562","7979424","8396023","8752093","9060855","9124698","9083950","8953364","8596286","8356285","8368685","8463875","8543371",
"Sub-Saharan Africa","SSF","Rural population","SP.RUR.TOTL","194613131","198624301","202802005","207080001","211490487","216030351","220662108","225390077","230277099","235286327","240492951","245748331","251029064","256537943","262408331","268467994","274631332","280857627","287480232","294683156","301774783","309006244","316698291","323964918","330895145","337937894","345105200","352485778","359732996","367037216","374500375","382381671","390260454","398247970","406251330","414713987","423837310","432754928","441672847","450868516","460387943","469761538","479301951","489041861","499024159","509153505","519576018","530654908","541286806","552049454","562936794","573884449","585026034","596344331","607659736","619024981","630387776","641658874","652989282","664413539","675878442","687081738",
"Small states","SST","Rural population","SP.RUR.TOTL","10011921","10138586","10276805","10412834","10534595","10639746","10739085","10848105","10960812","11066954","11173574","11286785","11403752","11529637","11659497","11803730","11956864","12123356","12286570","12438156","12580625","12733809","12885749","13056626","13221038","13384841","13541058","13675831","13801600","13946807","14086189","14209722","14330552","14451836","14579638","14692921","14816841","14940920","15062585","15182873","15293953","15396859","15496500","15586584","15675168","15767411","15871904","15966911","16059588","16149840","16235127","16314161","16408382","16517898","16628053","16736076","16836975","16932287","17038876","17122645","17179779","17239060",
"Sao Tome and Principe","STP","Rural population","SP.RUR.TOTL","57102","57159","57028","56784","56450","56069","55697","55376","55110","54868","54682","55296","56131","56974","57857","58816","59890","61069","62324","63558","64662","65594","65781","65812","65872","66044","66307","66676","67125","67518","67816","67951","68146","68299","68374","68360","68258","68071","67786","67406","66936","66727","66597","66477","66277","66022","65713","65356","64938","64441","63836","63136","62371","61599","60803","59987","59155","58317","57479","56658","56073","55614",
"Suriname","SUR","Rural population","SP.RUR.TOTL","141552","146498","151828","157532","163395","169817","176444","183342","190488","197852","205353","212807","211644","201784","191653","181367","171013","160705","150474","140367","131439","131419","131636","132095","132925","134217","135729","136987","138509","140345","141551","142349","143250","143912","145018","147396","150238","152972","155623","158210","160733","163194","165597","167940","169832","171994","174277","176614","178981","181371","183789","186206","188597","190952","193185","195339","197461","199529","201507","203532","205498","207072",
"Slovak Republic","SVK","Rural population","SP.RUR.TOTL","2706748","2768470","2766943","2762629","2758247","2751840","2742600","2730577","2715683","2700184","2674965","2642910","2617133","2593547","2570523","2546937","2522585","2497456","2470393","2441828","2408338","2392180","2387169","2380802","2373282","2365329","2355873","2344794","2332945","2319832","2305623","2292084","2296064","2308040","2320415","2330486","2338702","2346254","2352691","2358385","2358481","2357934","2365142","2371646","2379222","2387514","2395737","2404552","2414684","2426037","2443126","2460583","2472345","2482582","2492579","2500969","2508703","2515590","2520439","2523688","2524162","2515539",
"Slovenia","SVN","Rural population","SP.RUR.TOTL","1137766","1130127","1123613","1119332","1115860","1113232","1112558","1110594","1105074","1095491","1086612","1078254","1067846","1057315","1043318","1033569","1028459","1020179","1010209","999641","987828","973456","972322","975328","977206","978898","987976","996738","996241","993604","991288","989377","987408","984540","982864","982559","981408","979573","976923","977086","979466","980492","980172","976273","972385","969570","968153","969042","966007","970209","969840","967238","964643","961339","957645","953743","949506","944897","942771","943491","943608","939634",
"Sweden","SWE","Rural population","SP.RUR.TOTL","2059029","2008215","1945521","1884124","1827003","1774455","1724430","1673745","1620513","1570746","1525398","1493090","1471273","1448019","1426605","1414834","1414069","1413241","1411486","1408598","1405560","1406165","1406969","1407607","1408886","1411215","1414501","1419229","1425767","1435311","1446443","1447374","1442280","1437168","1433808","1427846","1422163","1420501","1418811","1417437","1417231","1417037","1416123","1415759","1415762","1415927","1413835","1409904","1406363","1403890","1401467","1389318","1368886","1350197","1333506","1317697","1304687","1292817","1278923","1263481","1244794","1225108",
"Eswatini","SWZ","Rural population","SP.RUR.TOTL","331563","337670","343739","349898","356289","363100","370315","377977","385297","392539","399885","407338","414851","422411","430160","438180","446444","458408","471702","485643","499933","512539","525468","540575","556086","574100","594043","614355","640234","662389","681484","706369","730714","749088","745279","741060","752369","762063","774484","786009","796718","806509","815165","822728","829527","835664","841603","847380","849608","851142","852658","854452","857490","861117","865239","869729","874499","879374","884258","889128","895279","901726",
"Sint Maarten (Dutch part)","SXM","Rural population","SP.RUR.TOTL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Seychelles","SYC","Rural population","SP.RUR.TOTL","30160","30573","30924","31227","31503","31767","32006","32218","32398","32547","32660","32633","32608","32271","32000","31860","31599","31337","31450","31731","32032","32432","32634","32604","32807","33084","33301","34755","34895","35102","35261","35708","35833","36535","37455","37928","38393","38736","39375","40014","40214","40076","41128","40461","40093","40045","40634","40573","41201","41057","41890","40468","40513","40894","41140","41665","41818","41921","41907","41863","41801","41716",
"Syrian Arab Republic","SYR","Rural population","SP.RUR.TOTL","2913647","2974508","3032743","3093038","3155578","3220748","3288237","3357749","3429316","3503584","3580142","3677855","3785105","3893381","4004039","4118846","4237011","4358472","4483528","4611979","4742431","4874429","5015211","5165978","5327410","5492771","5661163","5831543","6002004","6170724","6337150","6501196","6664114","6828770","6994170","7141839","7284867","7424973","7562714","7699680","7836317","7976889","8121671","8268708","8424073","8588948","8910353","9417590","9690169","9770518","9917878","10324299","10499160","10204281","9735033","9186221","8944489","8827268","8862073","9080189","9248998","9356279",
"Turks and Caicos Islands","TCA","Rural population","SP.RUR.TOTL","2932","2924","2909","2890","2875","2859","2841","2827","2810","2788","2770","2786","2837","2896","2958","3028","3104","3178","3254","3326","3399","3393","3389","3374","3347","3310","3261","3204","3138","3063","3004","3016","3033","3041","3041","3031","3014","2991","2963","2931","2896","2866","2882","2911","2930","2941","2945","2943","2936","2924","2905","2876","2858","2861","2851","2852","2862","2862","2863","2861","2831","2782",
"Chad","TCD","Rural population","SP.RUR.TOTL","2825917","2872694","2920341","2968657","3015572","3055885","3093872","3130590","3167181","3204647","3243150","3281716","3323403","3369716","3412317","3448377","3477397","3500492","3519799","3584347","3580056","3572266","3736216","3917611","3957210","3985050","4095398","4230769","4364827","4502358","4614398","4772128","4964500","5067832","5179459","5409612","5651796","5846105","6046182","6257482","6472108","6688445","6920266","7197536","7520836","7823819","8102386","8377884","8667946","8974567","9279671","9601178","9930715","10276300","10632805","10956591","11283424","11637553","12006035","12372693","12729867","13094226",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Rural population","SP.RUR.TOTL","737492984","732829852","738317612","752961907","766993298","786705382","808854356","830023972","852004765","875393649","899423120","923620883","946173821","966888613","985353764","1003578541","1018955703","1033273682","1044683664","1052839485","1059917113","1066863652","1075099273","1084462539","1092449978","1100480195","1109148672","1118405798","1127356601","1135329481","1142413679","1147421189","1150712048","1152957400","1154416038","1154902871","1154524969","1153498772","1151366934","1147819988","1142704548","1134619560","1124278492","1112983782","1100860690","1088267605","1075639215","1062730358","1049339163","1035543475","1021373374","1008644977","997066521","985165594","972682561","959646387","946367393","933109980","919111258","904682447","889837239","874278709",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Rural population","SP.RUR.TOTL","168682150","168965730","169251595","169496498","169681292","169639416","169261501","168990543","168618999","168096726","167417197","166748513","166176126","165570172","164954902","164395079","163940838","163481134","162928939","162599490","162587226","162184204","161611252","161045355","160508511","159971675","159568187","159227447","158799466","158614684","158763479","159022407","159201521","159363902","159386429","159242642","159214189","159133627","158961946","158643555","158141536","157505006","156793714","156166047","155583218","155006839","154471679","153940587","153572266","153384944","153319979","153400887","153527334","153769154","154051842","154311112","154451035","154404780","154161260","153868700","153419612","152681924",
"Togo","TGO","Rural population","SP.RUR.TOTL","1484612","1495129","1504683","1514209","1527193","1548247","1578912","1617126","1657516","1694311","1729780","1777448","1819604","1858740","1896780","1934311","1971760","2009509","2048115","2090038","2138147","2193814","2255686","2320651","2386398","2450265","2512116","2574964","2638938","2703209","2767853","2832853","2897964","2861074","2853574","2965525","3061479","3142406","3214485","3287807","3360041","3429118","3495903","3563495","3632752","3701972","3780132","3863409","3945863","4027422","4105241","4182017","4256694","4330465","4403714","4476464","4548699","4620428","4691053","4760552","4829156","4896604",
"Thailand","THA","Rural population","SP.RUR.TOTL","21364504","21979976","22624806","23291299","23977843","24683838","25401149","26125666","26857917","27597685","28315194","28915626","29508549","30095912","30658302","31189436","31677548","32141420","32589568","33014148","33484152","34088027","34674331","35252577","35821831","36380292","36924241","37455441","37976798","38479322","38978003","39498232","39992259","40481390","40965466","41433371","41877419","42313023","42730777","43104786","43272519","42933125","42557735","42143240","41688770","41196931","40671775","40129466","39560727","38963691","38329783","37999578","37728614","37438158","37119178","36768187","36399340","36016287","35600176","35160432","34715730","34251820",
"Tajikistan","TJK","Rural population","SP.RUR.TOTL","1424853","1467012","1510569","1555138","1600343","1646034","1692102","1738660","1785874","1833375","1889313","1956283","2024777","2095297","2168453","2244717","2324199","2406734","2491587","2575828","2658644","2742846","2829813","2920177","3014609","3111648","3213601","3323019","3436903","3567585","3702674","3828850","3929537","4004065","4096400","4207760","4325232","4416157","4477229","4533237","4610591","4710283","4807863","4903815","4998341","5092229","5186355","5282461","5382429","5488074","5600483","5720207","5844360","5973167","6106960","6244558","6382483","6517240","6651305","6787161","6918252","7046761",
"Turkmenistan","TKM","Rural population","SP.RUR.TOTL","858508","886389","915056","944185","973538","1002823","1031946","1060875","1089696","1118539","1149588","1183506","1217949","1253000","1288637","1324584","1360610","1396809","1433394","1472673","1515106","1558620","1604077","1651536","1701371","1754098","1809966","1868354","1927636","1985923","2043363","2102362","2163272","2224731","2284164","2333349","2364827","2389503","2416728","2444581","2471306","2496601","2520432","2541918","2563551","2586920","2610377","2633999","2658775","2685186","2713479","2743395","2774375","2805568","2836050","2864936","2891557","2915376","2935916","2953086","2967958","2980799",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Rural population","SP.RUR.TOTL","106240659","107512045","108735586","109919413","111049296","112261774","113402527","114465937","115447225","116359584","117207363","118008878","118783449","119574602","120325868","121010141","121635359","122223040","122784898","123292970","123723525","124133910","124531615","124933299","125266232","125514225","125712051","125855732","125947272","125992273","126034620","126115315","126176559","126206139","126126340","125979165","125834345","125556736","125215427","124858055","124423699","124356605","124354357","124292884","124223116","124120592","123959004","123749852","123509835","123260995","122972478","122734579","122508572","122250306","121953707","121629690","121291748","120941836","120589242","120159849","119570934","118845266",
"Timor-Leste","TLS","Rural population","SP.RUR.TOTL","421289","427060","432522","438150","443902","449863","456081","462525","469138","475853","482630","489438","496247","502918","507955","512550","518471","524393","529102","532456","536366","539637","541837","545112","549640","555489","562322","570095","578824","589051","600102","608736","614895","621297","627944","634622","641133","647559","653866","659433","665244","673153","682420","691862","702775","716894","732258","747101","760945","773699","786627","800463","814257","827271","839653","850219","859030","867629","875998","884181","892837","902269",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Rural population","SP.RUR.TOTL","64355765","65254959","66178949","67134931","68107606","69063694","70107474","71283939","72444182","73607242","74770314","75950046","77109069","78286191","79523221","80917506","82555047","84230551","85732969","87334842","89116232","91229311","93378772","95333372","97351417","99379731","101385332","103460689","105611857","107792823","110126817","112402877","114229017","115677717","117051955","118647578","120206292","121738223","123211088","124649292","126098325","127557579","128866781","130166227","131629838","133014384","134383496","135878487","137383671","138875028","140451151","142322485","144172587","145863654","147450299","148854485","150307554","151685284","153104209","154551719","155813033","156877795",
"Tonga","TON","Rural population","SP.RUR.TOTL","55593","56950","58315","59707","61117","62538","63909","65301","66638","67864","69025","70132","71199","72238","73323","74467","75588","76195","76290","76302","76250","76147","76000","75823","75636","75443","75239","75373","75765","76075","76312","76499","76660","76808","76960","77118","77253","77580","78080","78542","78992","79429","79857","80293","80744","81174","81571","81869","82037","82142","82267","82384","82309","82049","81752","81422","81160","80991","80828","80700","80941","81523",
"South Asia (IDA & IBRD)","TSA","Rural population","SP.RUR.TOTL","475885666","486436227","496948913","507707501","518688306","529664118","540531267","551560338","562994372","574737674","586514620","597478893","608195818","619979591","631842976","643509208","655074225","666819472","678787647","690874191","703215547","716026033","730393011","745538015","760974751","776550346","792102844","807625884","823319026","839319049","855181275","871035323","887714932","904942216","922112394","938925392","955402787","971790625","988242150","1004748067","1021103098","1036962056","1052071176","1066667365","1080292393","1093133681","1105086858","1116006716","1126489130","1137124389","1147845438","1158511721","1168432545","1177612521","1186074420","1193651294","1200939542","1208108270","1214643925","1220377717","1225655988","1229549240",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Rural population","SP.RUR.TOTL","194613131","198624301","202802005","207080001","211490487","216030351","220662108","225390077","230277099","235286327","240492951","245748331","251029064","256537943","262408331","268467994","274631332","280857627","287480232","294683156","301774783","309006244","316698291","323964918","330895145","337937894","345105200","352485778","359732996","367037216","374500375","382381671","390260454","398247970","406251330","414713987","423837310","432754928","441672847","450868516","460387943","469761538","479301951","489041861","499024159","509153505","519576018","530654908","541286806","552049454","562936794","573884449","585026034","596344331","607659736","619024981","630387776","641658874","652989282","664413539","675878442","687081738",
"Trinidad and Tobago","TTO","Rural population","SP.RUR.TOTL","557749","562234","565371","567912","569842","571023","571290","570599","568978","566487","563321","560483","558302","556202","553913","551346","548465","545498","542692","540038","538166","543146","547871","552407","556582","561439","566962","571722","575556","578598","581028","583132","585019","586507","587488","587997","588103","587825","587367","586947","587435","592744","598550","604454","610418","616536","622657","628865","635090","641563","648384","655538","662679","669507","675819","681625","686912","691914","704445","711537","710280","713019",
"Tunisia","TUN","Rural population","SP.RUR.TOTL","2621705","2628678","2637940","2650321","2665298","2686671","2718921","2748472","2782575","2818256","2852692","2886137","2919059","2952611","2986739","3023687","3072688","3120777","3166531","3209892","3251648","3293524","3335778","3378565","3420403","3451039","3479534","3504773","3524931","3539434","3549367","3556409","3559571","3558372","3558693","3580646","3595869","3606978","3614124","3617376","3617788","3616435","3613651","3610134","3607425","3611300","3614311","3617543","3621396","3626182","3632741","3647574","3663186","3673157","3683321","3692017","3698981","3703832","3705806","3704682","3701056","3692618",
"Turkiye","TUR","Rural population","SP.RUR.TOTL","18840895","19195318","19569259","19943813","20302423","20635974","20928718","21216547","21490297","21735619","21952248","22199572","22461573","22718829","22960509","23174931","23455342","23793441","24135739","24463546","24786875","24655017","24354874","24071886","23748385","23384016","23138144","22928806","22694532","22442037","22162620","22141746","22229170","22313930","22396965","22463140","22517920","22562961","22592053","22605917","22605796","22553961","22453302","22332350","22216558","22095436","21959221","21808001","21645127","21493628","21354742","21212239","21097255","21034694","21030113","21017830","20956476","20814696","20583909","20344486","20104161","19863725",
"Tuvalu","TUV","Rural population","SP.RUR.TOTL","4545","4542","4540","4535","4520","4505","4505","4522","4542","4543","4530","4520","4506","4495","4575","4737","4905","5075","5243","5363","5425","5459","5472","5473","5466","5476","5480","5480","5479","5469","5449","5426","5419","5410","5395","5370","5346","5317","5280","5243","5203","5154","5108","5061","5025","4986","4943","4898","4852","4810","4769","4729","4687","4606","4492","4380","4271","4166","4087","4030","3983","3945",
"Tanzania","TZA","Rural population","SP.RUR.TOTL","9515631","9780265","10054165","10334993","10627424","10929278","11239172","11559457","11873138","12205085","12548892","12904103","13275080","13655919","14041029","14433289","14828857","15225147","15610457","16054462","16488885","16912064","17341089","17814947","18293363","18785376","19302933","19827794","20317295","20784572","21257269","21725701","22192553","22813077","23618574","24282116","24636057","25035486","25582437","26147577","26775196","27384592","27976223","28519007","29068723","29640760","30227652","30819731","31391776","31896316","32428153","33049142","33692572","34381013","35110823","35930359","36812067","37669090","38469815","39216539","39967867","40725784",
"Uganda","UGA","Rural population","SP.RUR.TOTL","7281270","7476539","7679426","7891722","8113135","8342663","8580583","8828511","9087147","9349898","9629673","9901115","10144038","10378467","10632897","10905099","11187848","11479038","11777802","12054384","12283207","12500989","12749244","13023741","13330834","13662553","14013857","14395644","14796364","15212449","15638735","16090522","16585214","17101517","17612412","18024171","18441229","18902984","19386443","19931924","20468997","20999052","21553414","22121902","22665080","23206847","23759492","24326365","24900929","25482464","26072931","26670552","27273317","27880935","28522730","29209851","29981884","30819206","31645525","32486255","33323884","34136762",
"Ukraine","UKR","Rural population","SP.RUR.TOTL","22755599","22748527","22711734","22646965","22560586","22398983","22217881","22032079","21826671","21596073","21355490","21156251","20978152","20775945","20558940","20344528","20112401","19863404","19599657","19358207","19143510","18933317","18690449","18453837","18220686","17983375","17752120","17526818","17311571","17231090","17250258","17266246","17295680","17284882","17179753","17024465","16854180","16681546","16514088","16339766","16156939","15969540","15770402","15574112","15375750","15172576","14986596","14814625","14652281","14505878","14405248","14311033","14233330","14158653","14048855","13970207","13882141","13787367","13675909","13549776","13412612","13244273",
"Upper middle income","UMC","Rural population","SP.RUR.TOTL","801686956","794914663","798212685","810495748","822013684","839398676","858947933","877295164","896238010","916391534","937074821","957870264","977133385","994654843","1009912645","1023079922","1035227280","1046145980","1053930230","1058558574","1062455201","1065997873","1070581098","1076352695","1080856263","1085494389","1091013257","1097329281","1103439310","1108815232","1113617963","1116237990","1117144632","1116969918","1116157995","1114390757","1112025369","1108941098","1104767814","1099304857","1092514230","1082377436","1070002307","1056657122","1042604912","1028079178","1013319499","998143240","982922866","967598085","951772129","937364947","924312014","911274533","897799198","883832715","869302685","854664094","839509157","823954110","807856520","791042816",
"Uruguay","URY","Rural population","SP.RUR.TOTL","499709","500398","500834","501007","500928","500489","499745","498589","496952","494763","491980","488997","486045","483111","480344","477117","468184","459237","450111","440845","431425","422102","412974","404153","395586","387281","378387","369318","360560","352137","343713","335360","327137","319078","311179","303441","295721","287286","278959","270744","262456","254073","245702","237408","229381","221653","214188","207075","200234","193660","187279","181125","177355","174367","171449","168610","165772","162897","159906","156815","153795","150653",
"United States","USA","Rural population","SP.RUR.TOTL","54208527","54414785","54549307","54626596","54673014","54639947","54551297","54423243","54242804","54047876","54129627","54795508","55364268","55874046","56365499","56902406","57423878","57982322","58579920","59207469","59673829","59913573","60135341","60332364","60503262","60684895","60888123","61073788","61266559","61485081","61656881","61471853","61314541","61112155","60847887","60559606","60247274","59962727","59647910","59318323","59093274","59176653","59224903","59231337","59272576","59316092","59380586","59435929","59486862","59495270","59477423","59375348","59263241","59106371","58955597","58788250","58598755","58333412","57994170","57592357","57469027","56843442",
"Uzbekistan","UZB","Rural population","SP.RUR.TOTL","5527567","5716065","5920035","6128841","6340356","6555286","6770032","6983768","7197626","7409438","7601510","7770415","7938285","8109744","8284673","8463464","8646246","8831512","9011361","9211806","9443571","9675601","9914530","10163754","10427476","10707504","11004229","11313334","11625757","11881418","12026038","12186521","12374357","12555212","12697829","12820892","12957692","13091401","13188606","13214840","13280156","13329518","13371841","13404863","13435495","13466323","13503445","13566997","13654403","13752638","14008143","14332297","14574618","14834290","15117410","15414708","15716939","16016163","16320520","16644772","16973620","17308463",
"St. Vincent and the Grenadines","VCT","Rural population","SP.RUR.TOTL","62312","63055","63773","64427","65035","65646","66251","66813","67321","67807","68249","68611","68889","69110","69278","69365","69373","69343","69266","69117","68927","68800","68705","68552","68349","68094","67771","67378","66932","66445","65907","65470","65322","65147","64924","64645","64298","63880","63406","62899","62385","61880","61361","60758","60070","59347","58597","57857","57166","56492","55790","55052","54307","53560","52859","52215","51527","50892","50326","49719","49144","48564",
"Venezuela, RB","VEN","Rural population","SP.RUR.TOTL","3131203","3138216","3157335","3173067","3185410","3194954","3201217","3204526","3204678","3202096","3196339","3188157","3187283","3190068","3190993","3190530","3188579","3185613","3181023","3174652","3166054","3155834","3152937","3152177","3149572","3145466","3140299","3134200","3126192","3116236","3104001","3101892","3102585","3101289","3097669","3091925","3084253","3075514","3065133","3052911","3039054","3022945","3071122","3119110","3166115","3212522","3257670","3301360","3343400","3383200","3421969","3460115","3500202","3540878","3579713","3616550","3638252","3611681","3517041","3407070","3339366","3292334",
"British Virgin Islands","VGB","Rural population","SP.RUR.TOTL","6890","6890","6873","6855","6848","6872","6940","7071","7295","7646","7987","8128","8151","8185","8231","8280","8334","8388","8438","8484","8583","8714","8871","9016","9152","9277","9386","9480","9563","9640","9712","9761","9951","10135","10328","10531","10748","10977","11213","11458","11706","11971","12277","12614","12968","13344","13738","14150","14585","15015","15207","15336","15489","15516","15582","15686","15774","15830","15858","15882","15914","15897",
"Virgin Islands (U.S.)","VIR","Rural population","SP.RUR.TOTL","14145","14453","14266","15680","15524","15974","16361","16756","18303","19068","19302","20729","21414","22654","23230","23390","22803","21159","20838","19979","19781","18938","18121","17343","16585","15839","15109","14403","13722","13076","12803","12278","11776","11288","10803","10311","9818","9347","8888","8440","8055","7800","7557","7323","7093","6872","6653","6443","6245","6050","5858","5673","5497","5326","5164","5009","4860","4717","4579","4446","4316","4192",
"Vietnam","VNM","Rural population","SP.RUR.TOTL","27908847","28568262","29226376","29944057","30644334","31313772","31945133","32544426","33108220","33669513","34255870","35021682","35786918","36546890","37322526","38147783","39070290","40039573","41029648","41892720","42773467","43799393","44855092","45931270","47018693","48111622","49206465","50300038","51388824","52444447","53358125","54257079","55128923","55953907","56714700","57409666","58036281","58591745","59102740","59516988","59745404","59913618","60069649","60217153","60348122","60460100","60539322","60601632","60664477","60743875","60823204","60890211","60946369","60994814","61022867","61022408","60988564","60921191","60822052","60695620","60560066","60379495",
